Asosiy Bo'lim,Subkategoriya Nomi,Havola
"Dacha, bogʻ va tomorqa",Dekorativ bargli o'simliklar,https://uzum.uz/uz/category/dekorativ-bargli-osimliklar-17434
"Dacha, bogʻ va tomorqa",Ko'katlar va o'tlar ko'chatlari,https://uzum.uz/uz/category/kokatlar-va-otlar-kochatlari-17436
"Dacha, bogʻ va tomorqa",Sabzavot ko'chatlari,https://uzum.uz/uz/category/sabzavot-kochatlari-17437
"Dacha, bogʻ va tomorqa",Basseynlar va aksessuarlar,https://uzum.uz/uz/category/basseynlar-va-aksessuarlar-10201
"Dacha, bogʻ va tomorqa",O‘simliklar uchun tuvaklar va tagliklar,https://uzum.uz/uz/category/osimliklar-uchun-tuvaklar-va-10058
"Dacha, bogʻ va tomorqa",Yopiq o'simliklar va gullar,https://uzum.uz/uz/category/yopiq-osimliklar-va-gullar-17424
"Dacha, bogʻ va tomorqa",Dacha va bogʻlarni dekorativ parvarishlash,https://uzum.uz/uz/category/dacha-va-boglarni-dekorativ-2717
"Dacha, bogʻ va tomorqa",Hayvonlar va hasharotlarga qarshi vositalar,https://uzum.uz/uz/category/hayvonlar-va-hasharotlarga-qarshi-16310
"Dacha, bogʻ va tomorqa","Piknik, barbekyu, grill",https://uzum.uz/uz/category/piknik-barbekyu-grill-10031
"Dacha, bogʻ va tomorqa",Bogʻ mebellari,https://uzum.uz/uz/category/bog-mebellari-10106
"Dacha, bogʻ va tomorqa",Bogʻ texnikasi,https://uzum.uz/uz/category/bog-texnikasi-10158
"Dacha, bogʻ va tomorqa",Bogʻ asboblari,https://uzum.uz/uz/category/bog-asboblari-10055
"Dacha, bogʻ va tomorqa",Ko'chatlar va ekatlar,https://uzum.uz/uz/category/kochatlar-va-ekatlar-14669
"Dacha, bogʻ va tomorqa",Urugʻlar,https://uzum.uz/uz/category/uruglar-10057
"Dacha, bogʻ va tomorqa",Qorni tozalash,https://uzum.uz/uz/category/qorni-tozalash-10036
"Dacha, bogʻ va tomorqa",Oʻsimliklar parvarishi,https://uzum.uz/uz/category/ogitlar-va-osimliklar-parvarishi-10105
Reabilitatsiya uchun subsidiyalangan mahsulotlar,Brayl alifbosi,https://uzum.uz/uz/category/brayl-alifbosi-16279
Reabilitatsiya uchun subsidiyalangan mahsulotlar,Gapiruvchi termometrlar,https://uzum.uz/uz/category/gapiruvchi-termometrlar-13158
Reabilitatsiya uchun subsidiyalangan mahsulotlar,Gapiruvchi tonometrlar,https://uzum.uz/uz/category/gapiruvchi-tonometrlar-13596
Reabilitatsiya uchun subsidiyalangan mahsulotlar,Bolalar yurgichi,https://uzum.uz/uz/category/bolalar-yurgichi-16333
Reabilitatsiya uchun subsidiyalangan mahsulotlar,Nogironlar aravachalari,https://uzum.uz/uz/category/nogironlar-aravachalari-13465
Reabilitatsiya uchun subsidiyalangan mahsulotlar,To‘shaklar va yotoq yaralarga qarshi tizimlar,https://uzum.uz/uz/category/toshaklar-va-yotoq-yaralarga-16337
Reabilitatsiya uchun subsidiyalangan mahsulotlar,Tibbiy o‘rdak,https://uzum.uz/uz/category/tibbiy-ordak-16336
Reabilitatsiya uchun subsidiyalangan mahsulotlar,Hassalar va qoʻltiq tayoqlar,https://uzum.uz/uz/category/hassalar-va-qoltiq-tayoqlar-14070
Reabilitatsiya uchun subsidiyalangan mahsulotlar,BSF bilan kasallangan bolalar uchun funksional nogironlik kreslosi,https://uzum.uz/uz/category/bsf-bilan-kasallangan-bolalar-16330
Reabilitatsiya uchun subsidiyalangan mahsulotlar,Yurishi uchun yordamchilar,https://uzum.uz/uz/category/yurishi-uchun-yordamchilar-13610
Reabilitatsiya uchun subsidiyalangan mahsulotlar,Elektr skuter,https://uzum.uz/uz/category/elektr-skuter-16338
